uniprot_id,ptm_enzyme,site,ptm_type,score,source
P22681,P06213,Y371,Phosphorylation,1.0,iPTMnet
P22681,P06239,Y,Phosphorylation,1.0,PhosphoNetworks;PhosphoSitePlus;UniProt
P22681,P06241,Y731,Phosphorylation,100.0,PhosphoNetworks;PhosphoSitePlus;SIGNOR;UniProt;iPTMnet
P22681,P07947,unknown,Phosphorylation,1.0,PhosphoNetworks
P22681,P07948,Y,Phosphorylation,1.0,PhosphoSitePlus;UniProt
P22681,P07949,Y,Phosphorylation,1.0,UniProt
P22681,P08581,Y,Phosphorylation,1.0,UniProt
P22681,P08631,Y731,Phosphorylation,100.0,PhosphoNetworks;UniProt;iPTMnet
P22681,P09769,unknown,Phosphorylation,3796.16,PhosphoNetworks
P22681,P10398,unknown,Phosphorylation,18.86,PhosphoNetworks
P22681,P10721,unknown,Phosphorylation,0.618,SIGNOR
P22681,P11802,unknown,Phosphorylation,61.74,PhosphoNetworks
P22681,P12931,Y,Phosphorylation,1.0,PhosphoSitePlus;UniProt
P22681,P17612,unknown,Phosphorylation,67.58,PhosphoNetworks
P22681,P17948,Y,Phosphorylation,1.0,UniProt
P22681,P20794,unknown,Phosphorylation,1.96,PhosphoNetworks
P22681,P21802,unknown,Phosphorylation,202.75,PhosphoNetworks
P22681,P29376,unknown,Phosphorylation,0.366,SIGNOR
P22681,P30291,unknown,Phosphorylation,47.71,PhosphoNetworks
P22681,P31749,unknown,Phosphorylation,202.75,PhosphoNetworks
P22681,P37173,unknown,Phosphorylation,674.75,PhosphoNetworks
P22681,P42684,unknown,Phosphorylation,46.65,PhosphoNetworks
P22681,P42685,unknown,Phosphorylation,5.63,PhosphoNetworks
P22681,P43403,Y,Phosphorylation,1.0,UniProt
P22681,P43405,Y700;Y731;Y774,Phosphorylation,100.0,PhosphoNetworks;PhosphoSitePlus;UniProt;iPTMnet
P22681,P49759,unknown,Phosphorylation,61.74,PhosphoNetworks
P22681,P50613,unknown,Phosphorylation,3.07,PhosphoNetworks
P22681,P51813,unknown,Phosphorylation,26.24,PhosphoNetworks
P22681,P53779,unknown,Phosphorylation,9.79,PhosphoNetworks
P22681,P57059,unknown,Phosphorylation,1.99,PhosphoNetworks
P22681,P78368,unknown,Phosphorylation,20.28,PhosphoNetworks
P22681,Q00535,unknown,Phosphorylation,67.58,PhosphoNetworks
P22681,Q04759,unknown,Phosphorylation,152.07,PhosphoNetworks
P22681,Q05513,unknown,Phosphorylation,152.07,PhosphoNetworks
P22681,Q06418,unknown,Phosphorylation,18.86,PhosphoNetworks
P22681,Q13882,unknown,Phosphorylation,1.0,Reactome;SIGNOR
P22681,Q14289,unknown,Phosphorylation,30606.5,PhosphoNetworks
P22681,Q14296,unknown,Phosphorylation,1.6,PhosphoNetworks
P22681,Q16832,unknown,Phosphorylation,13.27,PhosphoNetworks
P22681,Q59H18,unknown,Phosphorylation,10.02,PhosphoNetworks
P22681,Q8IW41,unknown,Phosphorylation,4.35,PhosphoNetworks
P22681,Q8TD08,unknown,Phosphorylation,18.86,PhosphoNetworks
P22681,Q8TD19,unknown,Phosphorylation,5.74,PhosphoNetworks
P22681,Q92630,unknown,Phosphorylation,4.35,PhosphoNetworks
P22681,Q96GD4,unknown,Phosphorylation,3.02,PhosphoNetworks
P22681,Q96Q40,unknown,Phosphorylation,1.99,PhosphoNetworks
P22681,Q9NQU5,unknown,Phosphorylation,18.86,PhosphoNetworks
P22681,Q9NR20,unknown,Phosphorylation,2.14,PhosphoNetworks
P22681,Q9UEE5,unknown,Phosphorylation,5.04,PhosphoNetworks
P22681,Q9UHD2,unknown,Phosphorylation,20.28,PhosphoNetworks
P22681,Q9Y572,unknown,Phosphorylation,20.28,PhosphoNetworks
P22681,Q9Y6M4,unknown,Phosphorylation,1.69,PhosphoNetworks
P22682,P00533,Y,Phosphorylation,1.0,UniProt
P22692,P22607,Y,Phosphorylation,1.0,UniProt
P22694,O15075,unknown,Phosphorylation,3.12,PhosphoNetworks
P22694,O75582,unknown,Phosphorylation,2.91,PhosphoNetworks
P22694,O75676,unknown,Phosphorylation,4.19,PhosphoNetworks
P22694,P27361,unknown,Phosphorylation,16.93,PhosphoNetworks
P22694,P36894,unknown,Phosphorylation,3.22,PhosphoNetworks
P22694,P49841,unknown,Phosphorylation,2.25,PhosphoNetworks
P22694,P51817,unknown,Phosphorylation,12.84,PhosphoNetworks
P22694,Q06187,unknown,Phosphorylation,1.58,PhosphoNetworks
P22694,Q8IW41,unknown,Phosphorylation,2.21,PhosphoNetworks
P22694,Q9NR20,unknown,Phosphorylation,1.6,PhosphoNetworks
P22694,Q9Y463,unknown,Phosphorylation,3.24,PhosphoNetworks
P22736,O75582,unknown,Phosphorylation,1.0,PhosphoSitePlus
P22736,P28482,unknown,Phosphorylation,1.0,PhosphoSitePlus
P22736,P31749,unknown,Phosphorylation,1.0,PhosphoSitePlus;Reactome
P22736,P45983,unknown,Phosphorylation,1.0,PhosphoSitePlus
P22736,P51812,unknown,Phosphorylation,1.0,PhosphoSitePlus
P22736,P68400,unknown,Phosphorylation,1.0,PhosphoSitePlus
P22736,Q15418,unknown,Phosphorylation,1.0,PhosphoSitePlus
P23025,O43781,unknown,Phosphorylation,1.93,PhosphoNetworks
P23025,O75582,unknown,Phosphorylation,10.19,PhosphoNetworks
P23025,P31749,unknown,Phosphorylation,2.68,PhosphoNetworks
P23025,P45983,unknown,Phosphorylation,2.7,PhosphoNetworks
P23025,P49760,unknown,Phosphorylation,1.56,PhosphoNetworks
P23025,P78527,unknown,Phosphorylation,1.0,PhosphoSitePlus
P23025,Q13315,unknown,Phosphorylation,1.0,PhosphoSitePlus
P23025,Q13535,unknown,Phosphorylation,1.0,PhosphoSitePlus
P23025,Q9UEE5,unknown,Phosphorylation,1.93,PhosphoNetworks
P23083,P07947,unknown,Phosphorylation,1.0,Reactome
P23083,P08631,unknown,Phosphorylation,1.0,Reactome
P23083,P09769,unknown,Phosphorylation,1.0,Reactome
P23083,P12931,unknown,Phosphorylation,1.0,Reactome
P23229,Q05397,unknown,Phosphorylation,1.0,Reactome
P23229,Q14289,unknown,Phosphorylation,1.0,Reactome
P23246,P12931,unknown,Phosphorylation,1.0,PhosphoSitePlus
P23246,P49840,unknown,Phosphorylation,0.2,SIGNOR
P23246,P49841,unknown,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR
P23246,Q13882,Y,Phosphorylation,1.0,Reactome;SIGNOR;UniProt
P23246,Q9BUB5,unknown,Phosphorylation,1.0,PhosphoSitePlus
P23246,Q9HBH9,unknown,Phosphorylation,1.0,PhosphoSitePlus
P23246,Q9UM73,Y293,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR;iPTMnet
P23258,P24941,unknown,Phosphorylation,1.0,PhosphoSitePlus
P23258,P53350,unknown,Phosphorylation,1.0,Reactome
P23258,Q8TDC3,unknown,Phosphorylation,1.0,PhosphoSitePlus
P23352,P11362,Y,Phosphorylation,1.0,UniProt
P23396,O14920,unknown,Phosphorylation,1.0,PhosphoSitePlus
P23396,P06493,unknown,Phosphorylation,1.0,PhosphoSitePlus
P23396,P24941,unknown,Phosphorylation,1.0,PhosphoSitePlus
P23396,P27361,unknown,Phosphorylation,100.0,PhosphoNetworks;PhosphoSitePlus
P23396,P28482,unknown,Phosphorylation,100.0,PhosphoNetworks;PhosphoSitePlus
P23396,P31749,unknown,Phosphorylation,1.0,PhosphoSitePlus
P23396,Q05655,unknown,Phosphorylation,1.0,PhosphoSitePlus
P23409,P68400,unknown,Phosphorylation,11.33,PhosphoNetworks
P23409,Q16539,unknown,Phosphorylation,1.0,PhosphoSitePlus
P23409,Q16644,unknown,Phosphorylation,7.87,PhosphoNetworks
P23409,Q8NEB9,unknown,Phosphorylation,1.93,PhosphoNetworks
P23443,O15530,unknown,Phosphorylation,1.0,PhosphoSitePlus
P23443,P06493,unknown,Phosphorylation,1.0,PhosphoSitePlus
P23443,P23443,unknown,Phosphorylation,1.0,PhosphoSitePlus
P23443,P27361,unknown,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR
P23443,P28482,unknown,Phosphorylation,1.0,PhosphoSitePlus
P23443,P42336,unknown,Phosphorylation,1.0,PhosphoSitePlus
P23443,P42345,unknown,Phosphorylation,1.0,PhosphoSitePlus
P23443,P45983,unknown,Phosphorylation,1.0,PhosphoSitePlus
P23443,P45984,unknown,Phosphorylation,1.0,PhosphoSitePlus
P23443,Q9HC98,unknown,Phosphorylation,1.0,PhosphoSitePlus
P23458,O60674,Y,Phosphorylation,1.0,UniProt
P23458,P04626,Y,Phosphorylation,1.0,UniProt
P23458,P09619,unknown,Phosphorylation,1.0,Reactome
P23458,P16234,unknown,Phosphorylation,1.0,Reactome
P23458,P23458,Y1034;Y1035,Phosphorylation,1.0,iPTMnet
P23458,P52333,Y1034;Y1035,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR;iPTMnet
P23467,P00533,Y,Phosphorylation,1.0,UniProt
P23467,P04626,Y,Phosphorylation,1.0,UniProt
P23467,P08581,Y,Phosphorylation,1.0,UniProt
P23467,Q02763,Y,Phosphorylation,1.0,UniProt
P23470,P00533,Y,Phosphorylation,1.0,UniProt
P23470,P09619,Y,Phosphorylation,1.0,UniProt
P23471,Q9UM73,Y,Phosphorylation,1.0,UniProt
P23497,P11309,unknown,Phosphorylation,3.47,PhosphoNetworks
P23497,Q92630,Y,Phosphorylation,1.0,UniProt
P23497,Q9UEE5,unknown,Phosphorylation,4.45,PhosphoNetworks
P23528,O14965,unknown,Phosphorylation,0.317,SIGNOR
P23528,P00533,Y,Phosphorylation,1.0,UniProt
P23528,P12931,Y68,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR;iPTMnet
P23528,P17252,unknown,Phosphorylation,1.0,PhosphoSitePlus
P23528,P53667,unknown,Phosphorylation,1.0,PhosphoSitePlus;Reactome
P23528,P53671,unknown,Phosphorylation,100.0,PhosphoNetworks;PhosphoSitePlus
P23528,Q15139,unknown,Phosphorylation,1.0,PhosphoSitePlus
P23528,Q15569,unknown,Phosphorylation,1.0,PhosphoSitePlus
P23528,Q96S53,unknown,Phosphorylation,100.0,PhosphoNetworks
P23560,O96017,unknown,Phosphorylation,1.0,PhosphoSitePlus
P23560,P06241,Y,Phosphorylation,1.0,UniProt
P23588,O43318,unknown,Phosphorylation,1.57,PhosphoNetworks
P23588,P04049,unknown,Phosphorylation,9.14,PhosphoNetworks
P23588,P06241,unknown,Phosphorylation,12.05,PhosphoNetworks
P23588,P09769,unknown,Phosphorylation,2.03,PhosphoNetworks
P23588,P11309,unknown,Phosphorylation,1.85,PhosphoNetworks
P23588,P11802,unknown,Phosphorylation,5.79,PhosphoNetworks
P23588,P17252,unknown,Phosphorylation,22.21,PhosphoNetworks
P23588,P23443,unknown,Phosphorylation,1.0,PhosphoNetworks;PhosphoSitePlus;Reactome
P23588,P30291,unknown,Phosphorylation,5.68,PhosphoNetworks
P23588,P31749,unknown,Phosphorylation,1.0,PhosphoSitePlus
P23588,P50613,unknown,Phosphorylation,5.68,PhosphoNetworks
P23588,P51813,unknown,Phosphorylation,2.84,PhosphoNetworks
P23588,P68400,unknown,Phosphorylation,18.74,PhosphoNetworks
P23588,P78362,unknown,Phosphorylation,4.19,PhosphoNetworks
P23588,Q13043,unknown,Phosphorylation,5.62,PhosphoNetworks
P23588,Q15418,unknown,Phosphorylation,1.0,PhosphoSitePlus
P23588,Q16512,unknown,Phosphorylation,2.84,PhosphoNetworks
P23588,Q8IW41,unknown,Phosphorylation,9.81,PhosphoNetworks
P23588,Q9BUB5,unknown,Phosphorylation,9.81,PhosphoNetworks
P23588,Q9Y2H1,unknown,Phosphorylation,3.68,PhosphoNetworks
P23634,P12931,Y1176,Phosphorylation,1.0,iPTMnet
P23634,Q05397,Y1176,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR;iPTMnet
P23677,P17612,unknown,Phosphorylation,1.0,PhosphoSitePlus
P23677,Q9UQM7,unknown,Phosphorylation,1.0,PhosphoSitePlus
P23727,P09619,Y,Phosphorylation,1.0,UniProt
P23727,Q9UM73,Y,Phosphorylation,1.0,UniProt
P23743,P06239,unknown,Phosphorylation,1.0,PhosphoSitePlus
P23743,P12931,Y335,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR;iPTMnet
P23759,P00519,unknown,Phosphorylation,0.271,SIGNOR
P23760,P49841,unknown,Phosphorylation,1.0,PhosphoSitePlus
P23760,P68400,unknown,Phosphorylation,1.0,PhosphoSitePlus
P23769,P06493,unknown,Phosphorylation,1.0,PhosphoSitePlus
P23769,P22607,Y,Phosphorylation,1.0,UniProt
P23769,P31749,unknown,Phosphorylation,1.0,PhosphoSitePlus
P23769,Q16539,unknown,Phosphorylation,0.27,SIGNOR
P23771,P06239,Y,Phosphorylation,1.0,UniProt
P23771,P17612,unknown,Phosphorylation,1.0,PhosphoSitePlus
P23771,P22607,Y,Phosphorylation,1.0,UniProt
P23771,P24941,unknown,Phosphorylation,1.0,PhosphoSitePlus
P23771,Q9UEE5,unknown,Phosphorylation,2.5,PhosphoNetworks
P23975,Q02156,unknown,Phosphorylation,1.0,PhosphoSitePlus
P23975,Q13153,unknown,Phosphorylation,0.2,SIGNOR
P24043,Q05397,unknown,Phosphorylation,1.0,Reactome
P24043,Q14289,unknown,Phosphorylation,1.0,Reactome
P24385,O15111,unknown,Phosphorylation,1.0,PhosphoSitePlus
P24385,P17612,unknown,Phosphorylation,1.0,PhosphoSitePlus
P24385,P49840,unknown,Phosphorylation,1.0,PhosphoSitePlus
P24385,P49841,unknown,Phosphorylation,1.0,PhosphoSitePlus;Reactome
P24385,P50613,unknown,Phosphorylation,1.0,Reactome
P24385,Q13627,unknown,Phosphorylation,1.0,PhosphoSitePlus
P24385,Q16539,unknown,Phosphorylation,0.429,SIGNOR
P24385,Q9Y463,unknown,Phosphorylation,1.0,PhosphoSitePlus
P24390,P17612,unknown,Phosphorylation,1.0,PhosphoSitePlus
P24522,O95835,unknown,Phosphorylation,2.75,PhosphoNetworks
P24522,P28482,unknown,Phosphorylation,7.73,PhosphoNetworks
P24522,P31749,unknown,Phosphorylation,2.64,PhosphoNetworks
P24522,Q04771,unknown,Phosphorylation,2.7,PhosphoNetworks
P24522,Q96KB5,unknown,Phosphorylation,2.75,PhosphoNetworks
P24588,Q13554,unknown,Phosphorylation,1.0,Reactome
P24588,Q13555,unknown,Phosphorylation,1.0,Reactome
P24588,Q13557,unknown,Phosphorylation,1.0,Reactome
P24588,Q9UQM7,unknown,Phosphorylation,1.0,Reactome
P24666,P06239,Y132;Y133,Phosphorylation,1.0,PhosphoSitePlus;iPTMnet
P24666,P06241,Y132;Y133,Phosphorylation,1.0,iPTMnet
P24723,O15530,unknown,Phosphorylation,0.315,SIGNOR
P24752,P00533,unknown,Phosphorylation,0.2,SIGNOR
P24752,P11362,Y407,Phosphorylation,1.0,SIGNOR;iPTMnet
P24752,P36888,Y407,Phosphorylation,1.0,SIGNOR;iPTMnet
P24844,O14578,unknown,Phosphorylation,1.0,PhosphoSitePlus;Reactome
P24844,O43293,unknown,Phosphorylation,1.0,PhosphoSitePlus
P24844,O75116,unknown,Phosphorylation,1.0,Reactome
P24844,P17252,unknown,Phosphorylation,1.0,PhosphoSitePlus
P24844,Q05397,unknown,Phosphorylation,0.287,SIGNOR
P24844,Q13153,unknown,Phosphorylation,1.0,PhosphoSitePlus
P24844,Q13177,unknown,Phosphorylation,1.0,Reactome
P24844,Q13464,unknown,Phosphorylation,1.0,PhosphoSitePlus;Reactome
P24844,Q14012,unknown,Phosphorylation,1.0,PhosphoSitePlus
P24844,Q15746,unknown,Phosphorylation,1.0,PhosphoSitePlus;Reactome
P24844,Q5VT25,unknown,Phosphorylation,1.0,PhosphoSitePlus
P24864,P24941,unknown,Phosphorylation,1.0,PhosphoSitePlus
P24864,P49840,unknown,Phosphorylation,100.0,PhosphoNetworks;PhosphoSitePlus
P24864,P49841,unknown,Phosphorylation,100.0,PhosphoNetworks;PhosphoSitePlus
P24928,P06493,unknown,Phosphorylation,1.0,PhosphoSitePlus
P24928,P24941,unknown,Phosphorylation,1.0,PhosphoSitePlus
P24928,P27361,unknown,Phosphorylation,100.0,PhosphoNetworks
P24928,P28482,unknown,Phosphorylation,100.0,PhosphoNetworks
P24928,P42345,unknown,Phosphorylation,1.0,PhosphoSitePlus
P24928,P50613,unknown,Phosphorylation,1.0,PhosphoSitePlus
P24928,P50750,unknown,Phosphorylation,100.0,PhosphoNetworks;PhosphoSitePlus;Reactome
P24928,P78527,unknown,Phosphorylation,1.0,PhosphoSitePlus
P24928,Q13627,unknown,Phosphorylation,1.0,PhosphoSitePlus
P24928,Q14004,unknown,Phosphorylation,1.0,PhosphoSitePlus
P24928,Q9NYV4,unknown,Phosphorylation,1.0,PhosphoSitePlus
P24941,P07948,Y15,Phosphorylation,1.0,SIGNOR;iPTMnet
P24941,P22607,Y,Phosphorylation,1.0,UniProt
P24941,P24941,Y19,Phosphorylation,1.0,PhosphoSitePlus;iPTMnet
P24941,P27361,unknown,Phosphorylation,1.0,PhosphoSitePlus
P24941,P28482,unknown,Phosphorylation,1.0,PhosphoSitePlus
P24941,P30291,Y15,Phosphorylation,1.0,PhosphoSitePlus;Reactome;SIGNOR;iPTMnet
P24941,P31749,unknown,Phosphorylation,1.0,PhosphoSitePlus
P24941,P50613,unknown,Phosphorylation,1.0,PhosphoSitePlus;Reactome
P24941,Q13131,unknown,Phosphorylation,9.03,PhosphoNetworks
P24941,Q86Z02,unknown,Phosphorylation,45.24,PhosphoNetworks
P24941,Q8IZL9,unknown,Phosphorylation,1.0,PhosphoSitePlus
P25020,P09619,Y,Phosphorylation,1.0,UniProt
P25021,P25098,unknown,Phosphorylation,1.0,Reactome
P25021,P32298,unknown,Phosphorylation,1.0,Reactome
P25021,P34947,unknown,Phosphorylation,1.0,Reactome
P25021,P35626,unknown,Phosphorylation,1.0,Reactome
P25021,P43250,unknown,Phosphorylation,1.0,Reactome
P25021,Q15835,unknown,Phosphorylation,1.0,Reactome
P25021,Q8WTQ7,unknown,Phosphorylation,1.0,Reactome
P25025,P43250,unknown,Phosphorylation,0.565,SIGNOR
P25054,O60566,unknown,Phosphorylation,0.427,SIGNOR
P25054,P24941,unknown,Phosphorylation,1.0,PhosphoSitePlus
P25054,P48729,unknown,Phosphorylation,1.0,PhosphoSitePlus;Reactome
P25054,P48730,unknown,Phosphorylation,1.0,PhosphoSitePlus;Reactome
P25054,P49674,unknown,Phosphorylation,100.0,PhosphoNetworks;PhosphoSitePlus;Reactome
P25054,P49841,unknown,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR
P25054,P78368,unknown,Phosphorylation,1.0,Reactome
P25054,Q05655,unknown,Phosphorylation,0.2,SIGNOR
P25054,Q9HCP0,unknown,Phosphorylation,1.0,PhosphoSitePlus
P25054,Q9Y6M4,unknown,Phosphorylation,1.0,Reactome
P25063,P07948,Y,Phosphorylation,1.0,UniProt
P25067,Q05397,unknown,Phosphorylation,1.0,Reactome
P25067,Q14289,unknown,Phosphorylation,1.0,Reactome
P25098,P00533,Y13;Y86;Y92,Phosphorylation,1.0,SIGNOR;UniProt;iPTMnet
P25098,P09619,unknown,Phosphorylation,0.2,SIGNOR
P25098,P12931,Y13;Y86;Y92,Phosphorylation,1.0,SIGNOR;iPTMnet
P25098,P21860,Y,Phosphorylation,1.0,UniProt
P25105,Q05397,Y,Phosphorylation,1.0,UniProt
P25116,P51813,Y381;Y383,Phosphorylation,0.2,SIGNOR
P25116,Q15831,unknown,Phosphorylation,0.2,SIGNOR
P25205,O00311,unknown,Phosphorylation,1.0,Reactome
P25205,O14757,unknown,Phosphorylation,1.0,PhosphoSitePlus
P25205,P06493,unknown,Phosphorylation,1.0,PhosphoSitePlus
P25205,P24941,unknown,Phosphorylation,1.0,PhosphoSitePlus;Reactome
P25205,P53355,unknown,Phosphorylation,1.0,PhosphoSitePlus
P25205,Q13315,unknown,Phosphorylation,1.0,PhosphoSitePlus
P25205,Q13535,unknown,Phosphorylation,1.0,PhosphoSitePlus;Reactome
P25391,Q05397,unknown,Phosphorylation,1.0,Reactome
P25391,Q14289,unknown,Phosphorylation,1.0,Reactome
P25440,P31749,unknown,Phosphorylation,3.52,PhosphoNetworks
P25445,P07947,Y,Phosphorylation,1.0,UniProt
P25445,P12931,Y,Phosphorylation,1.0,UniProt
P25490,P07947,unknown,Phosphorylation,0.2,SIGNOR
P25490,P07948,Y254;Y383;Y8,Phosphorylation,0.2,SIGNOR
P25490,P12931,unknown,Phosphorylation,0.284,SIGNOR
P25490,P53350,unknown,Phosphorylation,1.0,PhosphoSitePlus
P25490,P68400,unknown,Phosphorylation,1.0,PhosphoSitePlus
P25490,Q96GD4,unknown,Phosphorylation,1.0,PhosphoSitePlus
P25685,Q8IW41,unknown,Phosphorylation,1.0,PhosphoSitePlus
P25686,O00238,unknown,Phosphorylation,9.14,PhosphoNetworks
P25686,P31749,unknown,Phosphorylation,22.21,PhosphoNetworks
P25686,Q04771,unknown,Phosphorylation,1.57,PhosphoNetworks
P25940,Q05397,unknown,Phosphorylation,1.0,Reactome
P25940,Q14289,unknown,Phosphorylation,1.0,Reactome
P25962,P12931,Y,Phosphorylation,1.0,UniProt
P25963,O00141,unknown,Phosphorylation,1.0,PhosphoSitePlus
P25963,O14920,unknown,Phosphorylation,1.0,PhosphoSitePlus;Reactome
P25963,O15111,unknown,Phosphorylation,1.0,PhosphoSitePlus;Reactome
P25963,P00519,unknown,Phosphorylation,1.0,PhosphoSitePlus
P25963,P06213,unknown,Phosphorylation,1.0,PhosphoSitePlus
P25963,P06239,Y42,Phosphorylation,100.0,PhosphoNetworks;PhosphoSitePlus;iPTMnet
P25963,P12931,Y42,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR;iPTMnet
P25963,P19525,unknown,Phosphorylation,100.0,PhosphoNetworks
P25963,P43405,Y42,Phosphorylation,1.0,iPTMnet
P25963,P51617,unknown,Phosphorylation,1.0,Reactome
P25963,P51812,unknown,Phosphorylation,1.0,PhosphoSitePlus
P25963,P68400,unknown,Phosphorylation,100.0,PhosphoNetworks;PhosphoSitePlus
P25963,Q06187,unknown,Phosphorylation,34.96,PhosphoNetworks
P25963,Q14164,unknown,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR
P25963,Q15418,unknown,Phosphorylation,1.0,PhosphoSitePlus
P25963,Q99558,unknown,Phosphorylation,1.0,PhosphoSitePlus
P26006,Q14289,unknown,Phosphorylation,1.0,Reactome
P26010,P12931,unknown,Phosphorylation,1.0,PhosphoSitePlus
P26010,Q05397,unknown,Phosphorylation,1.0,PhosphoSitePlus
P26010,Q14289,unknown,Phosphorylation,1.0,Reactome
P26012,Q05397,unknown,Phosphorylation,1.0,Reactome
P26012,Q14289,unknown,Phosphorylation,1.0,Reactome
P26038,O75116,unknown,Phosphorylation,1.0,PhosphoSitePlus
P26038,O94804,unknown,Phosphorylation,1.0,PhosphoSitePlus
P26038,O95819,unknown,Phosphorylation,1.0,PhosphoSitePlus
P26038,P07947,unknown,Phosphorylation,12.27,PhosphoNetworks
P26038,P17612,unknown,Phosphorylation,1.0,PhosphoSitePlus
P26038,P41279,unknown,Phosphorylation,1.0,PhosphoSitePlus
P26038,Q04759,unknown,Phosphorylation,100.0,PhosphoNetworks;PhosphoSitePlus
P26038,Q13464,unknown,Phosphorylation,1.0,PhosphoSitePlus
P26038,Q5S007,unknown,Phosphorylation,1.0,PhosphoSitePlus
P26045,O43318,unknown,Phosphorylation,1.0,PhosphoSitePlus
P26045,P53778,unknown,Phosphorylation,1.0,PhosphoSitePlus
P26196,P11362,unknown,Phosphorylation,1.73,PhosphoNetworks
P26232,P52564,unknown,Phosphorylation,1.0,Reactome
P26358,P06493,unknown,Phosphorylation,1.0,PhosphoSitePlus
P26358,P24941,unknown,Phosphorylation,1.0,PhosphoSitePlus
P26358,P31749,unknown,Phosphorylation,1.0,PhosphoSitePlus
P26358,P42345,unknown,Phosphorylation,1.0,PhosphoSitePlus
P26358,P48730,unknown,Phosphorylation,1.0,PhosphoSitePlus
P26358,P49674,unknown,Phosphorylation,1.0,PhosphoSitePlus
P26358,P49841,unknown,Phosphorylation,0.273,SIGNOR
P26358,Q00535,unknown,Phosphorylation,1.0,PhosphoSitePlus
P26367,Q9H2X6,unknown,Phosphorylation,1.0,PhosphoSitePlus
P26368,P06493,unknown,Phosphorylation,1.0,PhosphoSitePlus
P26368,Q92989,unknown,Phosphorylation,1.0,Reactome
P26371,Q06418,Y,Phosphorylation,1.0,UniProt
P26373,O14757,unknown,Phosphorylation,1.0,PhosphoSitePlus
P26447,P00533,Y,Phosphorylation,1.0,UniProt
P26447,P21860,Y,Phosphorylation,1.0,UniProt
P26447,Q15303,Y,Phosphorylation,1.0,UniProt
P26599,O76039,unknown,Phosphorylation,2.55,PhosphoNetworks
P26599,P17612,unknown,Phosphorylation,1.0,PhosphoSitePlus
P26599,P27361,unknown,Phosphorylation,2.7,PhosphoNetworks
P26599,P50750,unknown,Phosphorylation,1.56,PhosphoNetworks
P26651,O43683,unknown,Phosphorylation,2.28,PhosphoNetworks
P26651,P28482,unknown,Phosphorylation,1.0,PhosphoSitePlus
P26651,P49137,unknown,Phosphorylation,1.0,PhosphoSitePlus;Reactome
P26651,P49760,unknown,Phosphorylation,50.32,PhosphoNetworks
P26651,Q15349,unknown,Phosphorylation,24.59,PhosphoNetworks
P26651,Q92630,unknown,Phosphorylation,2.25,PhosphoNetworks
P26651,Q9UEE5,unknown,Phosphorylation,5.22,PhosphoNetworks
P26678,P17612,unknown,Phosphorylation,1.0,PhosphoSitePlus;Reactome
P26678,Q09013,unknown,Phosphorylation,1.0,Reactome;SIGNOR
P26678,Q16566,unknown,Phosphorylation,100.0,PhosphoNetworks
P26678,Q9UQM7,unknown,Phosphorylation,1.0,PhosphoSitePlus
P26717,P06239,unknown,Phosphorylation,1.0,Reactome
P26717,P06241,unknown,Phosphorylation,1.0,Reactome
P26718,P06239,unknown,Phosphorylation,1.0,Reactome
P26718,P06241,unknown,Phosphorylation,1.0,Reactome
P26927,Q04912,Y,Phosphorylation,1.0,UniProt
P26951,P17612,unknown,Phosphorylation,1.0,Reactome
P27338,P22607,Y,Phosphorylation,1.0,UniProt
P27348,P00533,Y,Phosphorylation,1.0,UniProt
P27348,P11274,unknown,Phosphorylation,1.0,PhosphoSitePlus
P27348,P48729,unknown,Phosphorylation,100.0,PhosphoNetworks;PhosphoSitePlus
P27361,O60674,unknown,Phosphorylation,1.0,PhosphoSitePlus;Reactome
P27361,P06239,Y204,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR;iPTMnet
P27361,P07948,unknown,Phosphorylation,1.0,Reactome
P27361,P07949,Y204,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR;iPTMnet
P27361,P23458,unknown,Phosphorylation,1.0,Reactome
P27361,P27361,Y204,Phosphorylation,1.0,PhosphoSitePlus;iPTMnet
